"Data Source","World Development Indicators",

"Last Updated Date","2020-03-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Sub-Saharan Africa (excluding high income)","SSA","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.47122074506694","","","","","3.55482804506548","","","","","2.84769352853881","2.72371342677866","2.59884944684867","2.51299080667317","2.40035113150101","2.31606220140027","2.22874192497853","","","",
"South Sudan","SSD","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.47208362407763","","","","","3.55570188261955","","","","","2.84852161259998","2.72450199042221","2.5996297743203","2.51377963050128","2.40111719233111","2.31682076251473","2.22950220238088","","","",
"Small states","SST","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.0513469080193","","","","","10.3822349137259","","","","","8.96551084177966","8.71370458725692","8.45487834792702","8.20372922712706","7.97454786682562","7.75886154418679","7.53386067338916","","","",
"Sao Tome and Principe","STP","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.1","","","","","15","","","","","10.9","10.2","9.5","9","8.4","7.9","7.4","","","",
"Slovak Republic","SVK","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.2","","","","","21.6","","","","","22","22.2","22.4","22.5","22.6","22.9","23.1","","","",
"Slovenia","SVN","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","","","","","22.1","","","","","21.1","21","20.8","20.6","20.4","20.3","20.1","","","",
"Sweden","SWE","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.9","","","","","27.7","","","","","23.2","22.4","21.7","20.9","20.1","19.5","18.8","","","",
"Eswatini","SWZ","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.1","","","","","2.6","","","","","2.1","2.1","2","1.9","1.8","1.8","1.7","","","",
"Sint Maarten (Dutch part)","SXM","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.8","","","","","8.2","","","","","7.6","7.5","7.4","7.4","7.2","7.1","7.1","","","",
"Syrian Arab Republic","SYR","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.21761916989866","","","","","3.50099566788303","","","","","2.96929538401853","2.8457970988207","2.81183799381619","2.69044974235537","2.58846967444892","2.5489005124731","2.45331470485552","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.3533794788228","","","","","19.3166033861115","","","","","18.3181585802927","18.154054918226","18.0015372730216","17.8187768760891","17.6672001905865","17.4909022415662","17.3194832469662","","","",
"Togo","TGO","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.3","","","","","2.1","","","","","1.4","1.3","1.2","1.1","1","0.9","0.9","","","",
"Thailand","THA","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.8","","","","","2.5","","","","","2.2","2.1","2.1","2","2","1.9","1.9","","","",
"Tajikistan","TJK","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turkmenistan","TKM","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.8538897873269","","","","","14.9108757890341","","","","","11.8202169692534","11.3633293745049","10.8494361214902","10.413238815951","9.96234554674568","9.49351790001092","9.12569161249176","","","",
"Timor-Leste","TLS","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","","","","","8.6","","","","","7.4","7.2","7","6.8","6.7","6.5","6.3","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.30458453899738","","","","","3.38202820854602","","","","","2.38777158041889","2.22122022149053","2.13685056640036","2.01961856807174","1.95576333434859","1.88275610699137","1.78051539852101","","","",
"Tonga","TON","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.9","","","","","14.4","","","","","13.1","12.9","12.6","12.4","12.2","12","11.8","","","",
"South Asia (IDA & IBRD)","TSA","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.5363731392788","","","","","4.96508026137248","","","","","3.28784426045924","2.98007377988453","2.76914108372976","2.54875278338871","2.3534928591663","2.1451013882281","2.02564806096429","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.47208362407763","","","","","3.55570188261955","","","","","2.84852161259998","2.72450199042221","2.5996297743203","2.51377963050128","2.40111719233111","2.31682076251473","2.22950220238088","","","",
"Trinidad and Tobago","TTO","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.2","","","","","3.9","","","","","2.2","1.9","1.7","1.5","1.4","1.2","1.1","","","",
"Turkey","TUR","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.3","","","","","17.4","","","","","15.8","15.5","15.2","14.9","14.6","14.4","14.1","","","",
"Tuvalu","TUV","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.7","","","","","4.7","","","","","4","3.8","3.7","3.6","3.5","3.4","3.3","","","",
"Uganda","UGA","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.4","","","","","4.7","","","","","4.1","4","3.8","3.7","3.6","3.6","3.4","","","",
"Ukraine","UKR","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.4","","","","","14.8","","","","","14.2","14.1","14","13.9","13.8","13.7","13.5","","","",
"Upper middle income","UMC","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.67110747573069","","","","","7.330069934908","","","","","6.36077894434505","6.19645538048199","6.08181420204465","5.91741150841137","5.76022758674456","5.64718232978461","5.49874713763994","","","",
"Uruguay","URY","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.2","","","","","31.7","","","","","21.9","20.2","18.9","17.5","16.2","15.1","14","","","",
"United States","USA","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.4","","","","","25","","","","","22","21.5","21.1","20.5","20","19.6","19.1","","","",
"Uzbekistan","UZB","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5","","","","","1.5","","","","","1.4","1.4","1.4","1.4","1.4","1.3","1.3","","","",
"St. Vincent and the Grenadines","VCT","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"British Virgin Islands","VGB","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.8","","","","","1.5","","","","","1.3","1.2","1.2","1.1","1.1","1","1","","","",
"Vanuatu","VUT","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","4.1","","","","","3.4","3.3","3.2","3.1","3","2.9","2.8","","","",
"World","WLD","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.3841833594995","","","","","9.36011975763479","","","","","7.84935717482836","7.56437302716483","7.34537052214231","7.08906981824806","6.85948493820096","6.64676585473712","6.44861483856515","","","",
"Samoa","WSM","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.5","","","","","22.2","","","","","19.4","18.8","18.4","18","17.5","17","16.7","","","",
"Kosovo","XKX","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.8","","","","","11.9","","","","","9.7","9.3","9","8.6","8.2","7.9","7.6","","","",
"South Africa","ZAF","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.1","","","","","10.1","","","","","9.1","8.9","8.7","8.6","8.4","8.3","8.1","","","",
"Zambia","ZMB","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","","","","","4.8","","","","","4","3.8","3.6","3.5","3.4","3.2","3.1","","","",
"Zimbabwe","ZWE","Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.1","","","","","2.5","","","","","2","2","1.9","1.8","1.7","1.7","1.6","","","",
